"Date","Time","Identity","Internal IP Address","External IP Address","Action","Destination","Categories"
"2014-06-05","15:15:02","Default Site","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-06-05","15:14:00","Wendy Parker","96.31.250.226","96.31.250.226","Blocked","http://fast.everydayhealth.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-06-05","15:05:25","Default Site","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?pc=11440/32460&geo=na&co=us","Enterprise Malware"
"2014-06-05","15:00:26","Default Site","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?pc=11440/32460&geo=na&co=us","Enterprise Malware"
"2014-06-05","14:22:17","Default Site","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-06-05","14:20:16","Default Site","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-06-05","14:19:58","Default Site","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-05-22","14:46:49","CROSSTOWN-T-PC","10.0.0.51","96.31.250.226","Blocked","dl.downloadaixeechahgho.com","Enterprise Malware"
"2014-06-05","13:01:12","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-05","13:01:12","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-05","13:01:12","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-05","13:01:12","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-22","13:42:13","Default Site","10.0.0.58","96.31.250.226","Blocked","stat.info-stream.net","Enterprise Malware"
"2014-06-04","16:51:47","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","16:51:47","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:46","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:46","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:41","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:40","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:35","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:32","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:32","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:24","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:20","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:20","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:12","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:11","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:02","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-04","14:42:02","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-05-21","20:51:32","Default Site","10.0.0.58","96.31.250.226","Blocked","stat.info-stream.net","Enterprise Malware"
"2014-05-21","20:50:51","Default Site","10.0.0.58","96.31.250.226","Blocked","stat.info-stream.net","Enterprise Malware"
"2014-06-03","20:23:06","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-03","17:11:02","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-06-03","17:11:01","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=9061/15299&geo=na&co=us","Enterprise Malware"
"2014-05-20","20:17:21","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","20:17:20","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","20:16:13","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","20:16:13","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","20:10:29","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","20:10:27","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-06-02","20:45:36","Default Site","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:57:59","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=10452/22462&geo=na&co=us","Enterprise Malware"
"2014-06-02","17:57:58","Adam","96.31.250.226","96.31.250.226","Blocked","http://tap2-cdn.rubiconproject.com/partner/scripts/rubicon/emily.html?rtb_ext=1&pc=10452/22462&geo=na&co=us","Enterprise Malware"
"2014-06-02","17:13:47","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:13:44","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:13:35","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:13:31","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:13:21","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:13:14","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-06-02","17:12:55","Adam","96.31.250.226","96.31.250.226","Blocked","http://fast.swa.demdex.net/dest3.html?d_nsid=0","Enterprise Malware"
"2014-05-20","17:15:35","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","17:14:23","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","17:14:23","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","17:12:35","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","17:10:44","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","17:10:44","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-06-02","15:03:18","Alex","96.31.250.226","96.31.250.226","Blocked","http://fast.cbsi.demdex.net/dest4.html?d_nsid=0","Enterprise Malware"
"2014-05-20","16:47:59","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","16:47:59","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","16:46:54","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-05-20","16:46:29","Vong","10.0.0.66","96.31.250.226","Blocked","jcp.drivermapping.net","Enterprise Malware"
"2014-06-02","13:02:44","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:44","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:44","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:44","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:07","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:07","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:07","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:02:07","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:01:29","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:01:29","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:01:29","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-02","13:01:29","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:55","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:55","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:55","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:55","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:34","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:34","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:34","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:34","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:09","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:09","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:09","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-06-01","13:01:09","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-20","01:40:16","Dave Heermance","10.0.0.57","96.31.250.226","Blocked","mypageresults.com","Enterprise Malware"
"2014-05-31","21:26:32","Dave Heermance","96.31.250.226","96.31.250.226","Blocked","http://cdn.tacoda.at.atwola.com/an/qseg.html","Enterprise Malware"
"2014-05-31","21:25:05","Dave Heermance","96.31.250.226","96.31.250.226","Blocked","http://cdn.tacoda.at.atwola.com/an/qseg.html","Enterprise Malware"
"2014-05-31","13:03:01","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:03:01","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:03:01","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:03:01","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:02:21","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:02:21","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:02:21","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:02:21","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:01:51","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:01:51","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:01:51","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-31","13:01:50","CROSSTOWN-T-PC","96.31.250.226","96.31.250.226","Blocked","http://redir.adap.tv/redir/client/FPSDetector.swf","Enterprise Malware"
"2014-05-17","20:44:04","Dave Heermance","10.0.0.57","96.31.250.226","Blocked","vstat.feared.eu","Enterprise Malware"
"2014-05-30","23:39:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:37:51","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:29:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:27:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:19:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:17:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:09:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:08:07","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","23:07:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:59:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:58:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:57:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:49:08","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:48:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:47:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:39:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:38:07","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:37:51","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:29:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:28:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:27:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:19:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:18:07","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:17:51","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:09:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:08:06","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:08:04","Default Site","96.31.250.226","96.31.250.226","Blocked","http://mntr.babcdn.com/mntr/apps/buenosearch/1.3.2/tlbr.htm","Enterprise Malware"
"2014-05-30","22:07:50","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:07:47","Default Site","96.31.250.226","96.31.250.226","Blocked","http://mntr.babcdn.com/mntr/apps/buenosearch/1.3.2/tlbr.htm","Enterprise Malware"
"2014-05-30","22:04:07","Default Site","96.31.250.226","96.31.250.226","Blocked","http://news.com.com/2547-1_3-0-5.xml","Enterprise Malware"
"2014-05-30","22:04:05","Default Site","96.31.250.226","96.31.250.226","Blocked","http://mntr.babcdn.com/mntr/apps/buenosearch/1.3.2/tlbr.htm","Enterprise Malware"
